,target,output,question
17,garden,"garden, bedroom, bedroom, bedroom, garden, bedroom, bedroom, bedroom, bedroom, bedroom,",What is north of the office?
18,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the bedroom?
19,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is east of the hallway?
20,kitchen,"kitchen kitchene, kitchene, kitchene, kitchene, kitchene, kitchene, kitchen",What is west of the garden?
21,office,"office, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway,",What is the hallway north of?
22,hallway,"hallway, hallway, hallway, garden, hallway, hallway, hallway, hallway, hallway, hallway,",What is north of the garden?
23,office,"hallway, office, hallway, hallway, office, hallway, hallway, hallway, hallway, hallway,",What is south of the kitchen?
24,bathroom,"kitchen, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the garden west of?
25,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the kitchen east of?
26,garden,"bathroom, garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the kitchen south of?
27,hallway,"hallway, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway,",What is the bathroom north of?
28,bedroom,"bedroom bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom",What is south of the bathroom?
29,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom north of?
30,kitchen,"kitchen bathroom, garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",What is the garden north of?
31,office,"office, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the garden north of?
32,bathroom,"office, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the garden?
33,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom west of?
34,hallway,"hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway,",What is west of the kitchen?
35,bedroom,"hallway, hallway, bedroom, hallway, hallway, hallway, hallway, hallway, hallway, hallway,",What is the garden east of?
36,office,"office, bedroom, bedroom, office, bedroom, bedroom, bedroom, office, bedroom, bedroom,",What is the kitchen north of?
37,kitchen,"kitchen bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway",What is north of the hallway?
38,garden,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the kitchen north of?
39,kitchen,"hallway, kitchen, hallway, hallway, kitchen, hallway, hallway, hallway, hallway, hallway,",What is south of the bedroom?
40,bedroom,"kitchen kitchene, kitchene, kitchene, kitchene, kitchene, kitchene, kitchen",What is the garden east of?
41,garden,"garden, office, hallway, garden, office, hallway, garden, hallway, hallway, hallway,",What is south of the hallway?
42,kitchen,"hallway, kitchen, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, bathroom,",What is the bathroom west of?
43,office,"garden, office, kitchen, garden, office, kitchen, garden, office, kitchen, garden,",What is the kitchen east of?
44,bathroom,"office, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is east of the garden?
45,bathroom,"bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom,",What is the garden north of?
46,office,"office, bedroom, office, bedroom, office, bedroom, bedroom, office, bedroom, bedroom,",What is the garden north of?
47,bedroom,"garden, bedroom, hallway, garden, hallway, hallway, garden, hallway, hallway, hallway,",What is north of the hallway?
48,bathroom,"bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom,",What is the kitchen north of?
49,office,"office bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",What is the hallway north of?
50,bedroom,"garden, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the office north of?
51,bathroom,"bathroom, office, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the hallway south of?
52,bathroom,"bathroom, garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom west of?
53,garden,"garden, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom, bathroom, bedroom,",What is east of the bathroom?
54,garden,"garden, hallway, hallway, hallway, garden, hallway, hallway, hallway, hallway, hallway,",What is the office north of?
55,kitchen,"hallway, kitchen, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway,",What is north of the office?
56,office,"office garden, office office, garden, office, garden, office, garden, office, garden,",What is east of the hallway?
57,hallway,"hallway, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom, bathroom, hallway,",What is the office east of?
58,kitchen,"kitchen hallway, kitchen hallway, kitchen garden, kitchen hallway, kitchen garden, kitchen hallway, kitchen hallway",What is the garden east of?
59,office,"office, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is north of the garden?
60,office,"office, kitchen, office, kitchen, office, kitchen, office, kitchen, office, kitchen,",What is the bedroom west of?
61,garden,"garden, kitchen, garden, kitchen, kitchen, garden, kitchen, kitchen, kitchen, garden,",What is north of the kitchen?
62,bedroom,"kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom,",What is the garden east of?
63,kitchen,"garden, kitchen kitchene, kitchene, garden, kitchene, kitchene, kitchene,",What is east of the office?
64,garden,"garden, office, kitchen, garden, office, kitchen, garden, office, kitchen, garden,",What is the kitchen east of?
65,bathroom,"bathroom, garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the hallway south of?
66,garden,"garden, kitchen, kitchen, garden, kitchen, kitchen, garden, kitchen, kitchen, kitchen,",What is the bedroom south of?
67,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is west of the garden?
68,kitchen,"kitchen kitchene, kitchene, kitchene, kitchene, kitchene, kitchene, kitchen",What is east of the office?
69,office,"office, bedroom, bedroom, office, bedroom, bedroom, bedroom, bedroom, bedroom, bedroom,",What is the garden south of?
70,office,"office, bedroom, hallway, office, bedroom, hallway, office, bedroom, hallway, office,",What is the hallway west of?
71,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is east of the garden?
72,garden,"garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the hallway east of?
73,garden,"garden, office, kitchen, garden, office, kitchen, garden, office, kitchen, garden,",What is the kitchen east of?
74,kitchen,"kitchen, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway,",What is north of the hallway?
75,kitchen,"kitchen bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway",What is west of the hallway?
76,bathroom,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is south of the bedroom?
77,bedroom,"bedroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen,",What is the kitchen south of?
78,bathroom,"bathroom, garden, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is west of the bedroom?
79,office,"office, hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is west of the hallway?
80,kitchen,"bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is east of the hallway?
81,garden,"garden, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway,",What is north of the office?
82,bedroom,"hallway, hallway, hallway, garden, hallway, hallway, hallway, hallway, hallway, hallway,",What is north of the garden?
83,bathroom,"bathroom, kitchen, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the bedroom south of?
84,hallway,"bathroom bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom",What is north of the office?
85,hallway,"hallway, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway,",What is south of the bathroom?
86,office,"office, bedroom, bedroome,e,e,e,e,e,e,e",What is the bedroom west of?
87,kitchen,"kitchen hallway, hallway, kitchen, hallway, hallway, kitchen, hallway, hallway, hallway, hallway",What is the garden south of?
88,hallway,"office, hallway, hallway, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom, bathroom,",What is the garden west of?
89,office,"office, bedroom, bedroom, office, bedroom, hallway, bedroom, hallway, office, hallway,",What is west of the hallway?
90,hallway,"hallway, hallway, office, hallway, bathroom, bathroom, hallway, bathroom, hallway, bathroom,",What is the office west of?
91,bedroom,"bedroom bedroom kitchen, bedroom bedroom hallway, bedroom bedroom kitchen, bedroom bedroom hallway, bedroom bedroom kitchen,",What is the hallway east of?
92,bedroom,"kitchen hallway, bedroom, kitchen hallway, bedroom, hallway, kitchen, hallway, hallway, hallway,",What is the hallway south of?
93,hallway,"hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway,",What is the garden east of?
94,bedroom,"bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, hallway, bathroom, bathroom,",What is the hallway north of?
95,hallway,"kitchen hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway",What is east of the bedroom?
96,hallway,"garden, hallway, bathroom, hallway, bathroom, garden, bathroom, bathroom, bathroom, bathroom,",What is west of the bathroom?
97,kitchen,"kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom, kitchen, bedroom,",What is north of the garden?
98,kitchen,"kitchen garden, kitchene,e,e,e,e,e,e,e,",What is west of the bedroom?
99,kitchen,"kitchen hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway, hallway",What is north of the bedroom?
